NatEmis,DataYear,ProvinceCD,Province,Institution_Name,Status,Sector,Type_DoE,Phase,Specialization,OwnerLand,OwnerBuild,Ownership,ExDept,PaypointNo,ComponentNo,ExamNo,ExamCentre,GIS_Longitude,GIS_Latitude,GISSource,Magisterial_District,DMunName,LMunName,Ward_ID,EIRegion,EIDistrict,EICircuit,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Facsimile,Section21,Section21_Funct,Quintile,NAS,NodalArea,RegistrationDate,NoFeeSchool,Allocation,Urban_Rural,Open_Boarding_school,ANA_School,Full_Service_School,LEARNER NUMBER,EDUCATOR TOTAL
700261206,2016,7,GP,SHUKUMANI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),917092,917092,99,NOT APPLICABLE,28.2455733332,-26.009736667,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700005,EKUDIBENG,EKURHULENI NORTH,EN_4,SANGWENI,TEMBISA,KEMPTON PARK,KEMPTON PARK,"488 NKANYAMBA STREET, TEMBISA, KEMPTON PARK, 1632","P.O BOX 121, TEMBISA, 1628",0119245032,0865391117,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,760,19
700261214,2016,7,GP,SIPHIWE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),917095,917095,99,NOT APPLICABLE,28.201485,-26.0232083335,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700010,EKUDIBENG,EKURHULENI NORTH,EN_4,TSHOKWE,ESANGWENI SECTION,TEMBISA,JOHANNESBURG,"0 UMFOLOZI STREET, ESANGWENI SECTION, TEMBISA, 1632","46, TEMBISA, 1628",0119252900,0119253643,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1357,33
700261222,2016,7,GP,SIZWE SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),917146,917146,8261222,SIZWE SECONDARY SCHOOL,28.2056016666,-26.1571916665,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700092,EKUDIBENG,EKURHULENI NORTH,EN_1,CELE,UNKOWN,ELANDSFONTEIN,GERMISTON,"1 CNR HATTINGH AND KENNIS  STREET, , ELANDSFONTEIN, 1406","P.O BOX 54, ISANDO, 1600",0113925597,0113925288,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,749,25
700261263,2016,7,GP,ST GEMMAS PRIMARY SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,99,99,NOT APPLICABLE,28.1980099998,-26.0199166667,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700010,EKUDIBENG,EKURHULENI NORTH,EN_4,LEDWABA,UNKOWN,TEMBISA,KEMPTON PARK,"230 ESANGWENI SECTION, , TEMBISA,","P. O. BOX 242, TEMBISA, 1628",0119251619,0119256466,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,12/31/1899,NO,0,URBAN,NO,YES,NO,841,24
700261271,2016,7,GP,ST MATTHEWS PRIMARY SCHOOL (KEMPTON PARK),OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,99,99,NOT APPLICABLE,28.2542483333,-26.0877500004,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700015,EKUDIBENG,EKURHULENI NORTH,EN_3,MATLALA,UNKOWN,ASTON MANOR,KEMPTON PARK,"36 SIM ROAD, , ASTON MANOR,",", , 1630",0113940045,99,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,12/31/1899,NO,0,URBAN,NO,YES,NO,102,9
700261305,2016,7,GP,TEMBISA SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),917147,917147,8261305,TEMBISA SECONDARY SCHOOL,28.2176669339,-26.0076290481,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700006,EKUDIBENG,EKURHULENI NORTH,EN_4,MPAKOA,TEMBISA,KEMPTON PARK,KEMPTON PARK,"01 ANDREW MAPHETO DRIVE, IBAZELO SECTION, TEMBISA, KEMPTON PARK, 1628","38, TEMBISA, 1628",0119262365,0119268534,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,2260,68
700261313,2016,7,GP,TERSIA KING LEARING ACADEMY,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,Comprehensive,INDEPENDENT,PRIVATE,PRIVATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,99,8261313,TERSIA KING LEARING ACADEMY,28.2422772213,-25.9900993619,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700100,EKUDIBENG,EKURHULENI NORTH,EN_4,VENTER,HOSPITAL VIEW,TEMBISA,KEMPTON PARK,"1 SAMORA MACHEL STREET, HOSPITAL VIEW, TEMBISA,","PO BOX 6669, BIRCHLEIGH, 1621",0119260851,0119260001,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,12/31/1899,NO,0,URBAN,NO,YES,NO,1687,78
700261347,2016,7,GP,THUTHUKA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),917100,917100,99,NOT APPLICABLE,28.2221416242,-26.0275938577,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700014,EKUDIBENG,EKURHULENI NORTH,EN_3,MOKOENA,EMFIHLWENI SECTION,TEMBISA,KEMPTON PARK,"547 MNGOMA STREET, EMFIHLWENI SECTION, TEMBISA, 1632","PO BOX 42, TEMBISA, 1628",0119258040,0119258040,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,996,24
700261362,2016,7,GP,THUTO-KE-MAATLA COMPREHENSIVE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY & TECHNICAL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),917149,917149,8261362,THUTO-KE-MAATLA COMPREHENSIVE SCHOOL,28.222523,-25.997202,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700007,EKUDIBENG,EKURHULENI NORTH,EN_4,RAMOSHABA,TEMBISA,KEMPTON PARK,KEMPTON PARK,"267 MAOKENG SECTION, TEMBISA, KEMPTON PARK, 1628","79, TEMBISA, 1632",0119266992,0119266992,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1526,56
700261370,2016,7,GP,TLAMATLAMA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),917101,917101,99,NOT APPLICABLE,28.226236,-25.997695,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700007,EKUDIBENG,EKURHULENI NORTH,EN_4,DIRE,TEMBISA,KEMPTON PARK,KEMPTON PARK,"124 JABU MDUNGE DRIVE, TEMBISA, KEMPTON PARK, 1632","PO BOX 103, TEMBISA, 1628",0119268875,0119268875,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1422,38
700261388,2016,7,GP,TLHAKANANG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),917102,917102,99,NOT APPLICABLE,28.229843,-26.002093,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700002,EKUDIBENG,EKURHULENI NORTH,EN_4,MASHIGO,TEMBISA,KEMPTON PARK,KEMPTON PARK,"428 LARISSA STREET, TEMBISA, KEMPTON PARK, 1610","PO BOX 09, TEMBISA, 1628",0119202103,0119244991,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,979,22
700261396,2016,7,GP,TSHEPISA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),917104,917104,99,NOT APPLICABLE,28.235042,-26.004722,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700005,EKUDIBENG,EKURHULENI NORTH,EN_4,KEKANA,SEDIBENG,TEMBISA,KEMPTON PARK,"187 MILKYWAY STREET, SEDIBENG, TEMBISA, 1632","BOX 44, TEMBISA, 1628",0119246055,0119203032,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,910,20
700261420,2016,7,GP,UMQHELE SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),909107,909107,8261420,UMQHELE SECONDARY SCHOOL,28.1979733333,-25.99421,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800111,JOHANNESBURG,JOHANNESBURG EAST,JE_3,LEKGOATHI,IVORYPARK,MIDRAND,JOHANNESBURG,"12017 ST AUGUSTINE STREET, IVORYPARK, MIDRAND, 1685","848, OLIFANTSFONTEIN, 1665",0112617256,0112614085,YES,ACD,2,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1899,66
700261438,2016,7,GP,UMTHAMBEKA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),917107,917107,99,NOT APPLICABLE,28.1942033336,-26.027616667,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700010,EKUDIBENG,EKURHULENI NORTH,EN_3,MABOTSA,TEMBISA,TEMBISA,KEMPTON PARK,"1019 SLOVO STREET, TEMBISA, TEMBISA, 1628","P.O.BOX 87, TEMBISA, 1628",0119252820,0119252820,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1143,29
700261446,2016,7,GP,WELOMLAMBO PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),917108,917108,99,NOT APPLICABLE,28.2097373415,-26.0239923707,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700010,EKUDIBENG,EKURHULENI NORTH,EN_3,KGAME,WELAMLAMBO,TEMBISA,TEMBISA,"473 LIBERIA, WELAMLAMBO, TEMBISA, 1632","P.O. BOX 80, TEMBISA, 1632",0119254001,0862247392,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,972,25
700261479,2016,7,GP,ZITIKENI SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),917173,917173,8261479,ZITIKENI SECONDARY SCHOOL,28.225512,-26.001054,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700006,EKUDIBENG,EKURHULENI NORTH,EN_4,MABUYA,TEMBISA,TEMBISA,KEMPTON PARK,"4457 ANDRWE MAPHETO DRIVE, TEMBISA, TEMBISA, 1620","P.O.BOX 1465, TEMBISA, 1628",0119244809,0119244778,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1608,69
700261537,2016,7,GP,MADIBATLOU MIDDLE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),901034,901034,99,NOT APPLICABLE,28.25264592,-25.93515907,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700089,EKUDIBENG,EKURHULENI NORTH,EN_4,MOLOKOMME,OLIFANTSFONTEIN,MIDRAND,JOHANNESBURG,"00 APOLLO ROAD, OLIFANTSFONTEIN, MIDRAND, 1665","PO BOX 32, OLIFANTSFONTEIN, 1665",0112068912,0112068912,YES,ACD,1,N,NOT APPLICABLE,12/31/1899,YES,1177,RURAL,NO,YES,NO,1758,39
700261677,2016,7,GP,OOS-RAND AKADEMIE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,8261677,OOS-RAND AKADEMIE,28.27359675,-26.09147723,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700100,EKUDIBENG,EKURHULENI NORTH,EN_3,JORDAAN,UNKOWN,POMONA,KEMPTON PARK,"72 MAPLE STREET, , POMONA,","P.O. BOX 10926, ASTON MANOR, 1630",0113963316,0113963503,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,12/31/1899,NO,0,URBAN,NO,YES,NO,158,15
700261685,2016,7,GP,SHANGRI-LA ACADEMY SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,Comprehensive,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,28.245104,-26.07489,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700015,EKUDIBENG,EKURHULENI NORTH,EN_3,KRUGER,UNKOWN,GLEN MARAIS,KEMPTON PARK,"17 FISKAAL STREET, , GLEN MARAIS,","10860, ASTON MANOR, 1630",0113911419,0119723221,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,12/31/1899,NO,0,URBAN,NO,NO,NO,583,39
700261694,2016,7,GP,REAGILE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,99,99,NOT APPLICABLE,28.226398,-25.975539,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700089,EKUDIBENG,EKURHULENI NORTH,EN_4,MSIZA,WINNIE MANDELA PARK,KEMPTON PARK,JOHANNESBURG,"2898 MOSES KOTANE STREET, WINNIE MANDELA PARK, KEMPTON PARK, 1632","1129, OLIFANTSFONTEIN, 1665",0112611682,0112611681,YES,ACD,1,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1526,38
700261719,2016,7,GP,KANANA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,909059,909059,99,NOT APPLICABLE,28.18334572,-26.03190266,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800080,JOHANNESBURG,JOHANNESBURG EAST,JE_3,MALOBOLA,KANANA,IVORY PARK,MIDRAND,"2357 LERATO STREET, KANANA, IVORY PARK, 1689","P.O BOX 8738, IVORY PARK, 1689",0110709075,0113101142,YES,ACD,2,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,2602,62
700261727,2016,7,GP,MARANATHA CHRISTIAN SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,Comprehensive,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,8261727,MARANATHA CHRISTIAN SCHOOL,28.24623309,-26.07102841,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700015,EKUDIBENG,EKURHULENI NORTH,EN_3,BERRY,UNKOWN,KEMPTON PARK,KEMPTON PARK,"1 CNR. DANN STREET AND VELD STREET, , KEMPTON PARK,","1348, GLEN BALAD, 1630",0119722920,0119724778,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,12/31/1899,NO,0,URBAN,NO,NO,NO,849,59
700261735,2016,7,GP,SOLID FOUNDATIONS PRIVATE SCHOOLS,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,28.2142116669,-26.0607300006,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700013,EKUDIBENG,EKURHULENI NORTH,EN_3,HELMBOLD,UNKOWN,BIRCH ACRES,KEMPTON PARK,"2 MARABOE STREET, , BIRCH ACRES,","6175, BIRCHLEIGH, 1621",0119765300,0866358383,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,12/31/1899,NO,0,URBAN,NO,NO,NO,367,20
700261743,2016,7,GP,SONRISE CHRISTIAN SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,28.213218,-26.090081,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700016,EKUDIBENG,EKURHULENI NORTH,EN_1,ZWART,UNKOWN,EDLEEN,KEMPTON PARK,"28 GREEN AVENUE, , EDLEEN,","P O BOX 10308, EDLEEN, 1625",0113940384,0119750152,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,12/31/1899,NO,0,URBAN,NO,NO,NO,134,9
700270017,2016,7,GP,HARTZSTRAAT PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF REPRESENTATIVES(HOR),902030,902030,99,NOT APPLICABLE,27.71737442,-26.20528832,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,RANDFONTEIN LOCAL MUNICIPALITY,74802010,TSHWAGA,GAUTENG WEST,GW_3,MECUUR,TOEKOMSRUS,RANDFONTEIN,RANDFONTEIN,"92 HARTZSTRAAT, TOEKOMSRUS, RANDFONTEIN, 1759","P.O BOX 800, RANDFONTEIN, 1759",0116921672,0116935403,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1239,32
700270025,2016,7,GP,RANDFONTEIN SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF REPRESENTATIVES(HOR),902117,902117,8270025,RANDFONTEIN SECONDARY SCHOOL,27.7081849996,-26.2005833335,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,RANDFONTEIN LOCAL MUNICIPALITY,74802008,TSHWAGA,GAUTENG WEST,GW_3,MORRIS,TOEKOMSRUS,RANDFONTEIN,JOHANNESBURG,"1558 KOMATIERIVER  STREET, TOEKOMSRUS, RANDFONTEIN, 1760","7011, TOEKOMSRUS, 1760",0116935026,0114124178,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1538,45
700270033,2016,7,GP,TOEKOMSRUS PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF REPRESENTATIVES(HOR),902138,902138,99,NOT APPLICABLE,27.7088449995,-26.2043650003,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,RANDFONTEIN LOCAL MUNICIPALITY,74802020,TSHWAGA,GAUTENG WEST,GW_3,HENNEY,TOEKOMSRUS,RANDFONTEIN,RANDFONTEIN,"1 STRAWBERRY, TOEKOMSRUS, RANDFONTEIN, 1759","7075, RANDFONTEIN, 1759",0116935025,0116935029,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1459,32
700270116,2016,7,GP,HOËRSKOOL JAN VILJOEN,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY & TECHNICAL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),902037,902037,8270116,HOËRSKOOL JAN VILJOEN,27.70435264,-26.182786,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,RANDFONTEIN LOCAL MUNICIPALITY,74802005,TSHWAGA,GAUTENG WEST,GW_3,KATZKE,RANDFONTEIN,RANNDFOTEIN,RANDFONTEIN,"3 MAIN REEF ROAD, RANDFONTEIN, RANNDFOTEIN, 1760","PRIVATE BAGX3, RANDFONTEIN, 1760",0116935204,0116935930,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,YES,YES,NO,770,34
700270124,2016,7,GP,HOËRSKOOL RIEBEECKRAND,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),902040,902040,8270124,HOËRSKOOL RIEBEECKRAND,27.69669723,-26.1794322,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,RANDFONTEIN LOCAL MUNICIPALITY,74802007,TSHWAGA,GAUTENG WEST,GW_3,VAN DEN BERG,HOMELAKE,RANDFONTEIN,RANDFONTEIN,"1 H/V VAN RIEBEECK AND ANGELIER, HOMELAKE, RANDFONTEIN, 1759","PRIVATE BAG 0X23, RANDFONTEIN, 1760",0116933771,0114122193,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,901,47
700270132,2016,7,GP,HOËRSKOOL WESTONARIA,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),902041,902041,8270132,HOËRSKOOL WESTONARIA,27.65852439,-26.32815209,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,WESTONARIA LOCAL MUNICIPALITY,74803006,TSHWAGA,GAUTENG WEST,GW_2,FISCHER,WESTONARIA,WESTONARIA,WESTONARIA,"1 VAN DER STELSTRAAT, WESTONARIA, WESTONARIA, 1779","X18, WESTONARIA, 1780",0117531168,0117532103,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,963,42
700270256,2016,7,GP,LAERSKOOL WESTGOLD PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),902060,902060,99,NOT APPLICABLE,27.70416455,-26.18624236,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,RANDFONTEIN LOCAL MUNICIPALITY,74802005,TSHWAGA,GAUTENG WEST,GW_3,SWART,RANDFONTEIN,RANDFONTEIN,RANDFONTEIN,"1 MAIN REEF ROAD, RANDFONTEIN, RANDFONTEIN, 1760","X10, RANDFONTEIN, 1760",0114123108,0114123109,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1250,44
700270298,2016,7,GP,LAERSKOOL GERRIT MARITZ,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),902065,902065,99,NOT APPLICABLE,27.65509558,-26.32327357,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,WESTONARIA LOCAL MUNICIPALITY,74803006,TSHWAGA,GAUTENG WEST,GW_2,EICHHORN,WESTONARIA,WESTONARIA,WESTONARIA,"1 C/O GERRIT MARITZ & CHRISTIAAN BEYERS STREETS, WESTONARIA, WESTONARIA, 1780","PO BOX 490, WESTONARIA, 1780",0117531817,0117531781,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1216,35
700270306,2016,7,GP,LAERSKOOL GLENHARVIE,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),902066,902066,8270306,LAERSKOOL GLENHARVIE,27.61918954,-26.38909691,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,WESTONARIA LOCAL MUNICIPALITY,74803002,TSHWAGA,GAUTENG WEST,GW_2,DU PREEZ,GLENHARVIE,GLENHARVIE,WESTONARIA,"103 BAINSKLOOF STREET, GLENHARVIE, GLENHARVIE, 1779","P O BOX 3322, GLENHARVIE, 1786",0117521135,0117521136,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1232,39
